6.50E+07,nan,6.10E+07,3.40E+07
3.50E+06,1.00E+05,9.10E+05,2.10E+05
5.20E+06,4.50E+05,8.90E+05,1.70E+05
1.20E+05,2.00E+04,1.70E+05,2.00E+05
1.20E+06,3.00E+04,7.70E+06,2.00E+05
2.00E+06,7.00E+04,9.80E+06,2.50E+05
# FcgRI binding to IgG2 was undetectable
